wl,fchi1,fchi2,fchi3,fchi4,gray1,gray2,gray3,gray4,pvul1,pvul2,pvul3,pvul4,aurs1,aurs2,aurs3,aurs4,reps1,reps2,reps3,reps4,lats1,lats2,lats3,lats4,ecry1,ecry2,ecry3,ecry4,vrid1,vrid2,vrid3,vrid4,clor1,clor2,clor3,clor4,neus1,neus2,neus3,neus4,prsi1,prsi2,prsi3,prsi4,xyln1,xyln2,xyln3,xyln4,smgg1,smgg2,smgg3,smgg4,smgp1,smgp2,smgp3,smgp4,smgr1,smgr2,smgr3,smgr4,rugo1,rugo2,rugo3,rugo4,pali1,pali2,pali3,pali4,punc1,punc2,punc3,punc4,pind1,pind2,pind3,pind4,pora1,pora2,pora3,pora4,porb1,porb2,porb3,porb4,rina1,rina2,rina3,rina4,roci1,roci2,roci3,roci4,tars1,tars2,tars3,tars4,boid1,boid2,boid3,boid4,brun1,brun2,brun3,brun4,conc1,conc2,conc3,conc4,macl1,macl2,macl3,macl4,anom1,anom2,anom3,anom4,atki1,atki2,atki3,atki4,rayn1,rayn2,rayn3,rayn4,repb1,repb2,repb3,repb4,opal1,opal2,opal3,opal4,rose1,rose2,rose3,rose4,psch1,psch2,psch3,psch4
332,9.243181818,10.72772727,2.027272727,4.815454545,9.194090909,11.71272727,7.900454545,10.99545455,17.38454545,19.96090909,15.42136364,14.90409091,24.53363636,24.90136364,18.98590909,20.69545455,5.233636364,3.551363636,0.407727273,2.081818182,17.09318182,16.45727273,14.34863636,15.06454545,16.28363636,11.73909091,10.29454545,9.605454545,9.346363636,8.777272727,16.12818182,15.13181818,12.56772727,12.27636364,14.89636364,11.97136364,8.621363636,8.397727273,5.988636364,6.835454545,27.07636364,22.78818182,16.98045455,21.38545455,23.09727273,20.19454545,19.65727273,22.48227273,6.539090909,9.267727273,7.082727273,10.64636364,2.386818182,10.40045455,5.123181818,7.358636364,11.58772727,9.446818182,5.380454545,8.481818182,11.48636364,9.610454545,10.79363636,11.89545455,20.81545455,31.18818182,17.13954545,20.25318182,9.252727273,9.298181818,10.54136364,8.160909091,16.23136364,22.87818182,21.62909091,19.75727273,19.99136364,19.01272727,14.44181818,25.19454545,11.36863636,12.72318182,14.685,17.45590909,9.941818182,7.611818182,13.69681818,13.68909091,21.23045455,19.08909091,21.78590909,19.76545455,18.15272727,15.61227273,26.49,17.715,8.053181818,11.655,9.668181818,14.75,12.53181818,16.595,13.87772727,18.89863636,25.98136364,23.49363636,21.02272727,21.825,23.79272727,33.44590909,24.44863636,27.60545455,6.537727273,4.341818182,3.435,8.451818182,6.624090909,5.101363636,7.210909091,5.391363636,9.034545455,4.698636364,9.012727273,12.76818182,3.764545455,4.966363636,5.166818182,2.508181818,17.99863636,20.09863636,15.23181818,19.93590909,21.32772727,24.21363636,25.30909091,23.09545455,10.42818182,16.90818182,13.78181818,11.67545455
334,9.161428571,9.392857143,1.574285714,4.50952381,8.859047619,10.21904762,6.99952381,10.46571429,16.55809524,18.27714286,14.03142857,13.77904762,23.60285714,22.81809524,18.20285714,19.43095238,4.776190476,2.755714286,0.206666667,2.093333333,15.97285714,14.84142857,13.47666667,14.69571429,14.72904762,11.51142857,9.329047619,9.32952381,8.74952381,7.666666667,15.27333333,14.4,11.67238095,11.54666667,13.44714286,9.941904762,7.91,8.228571429,5.595238095,6.946666667,25.1652381,20.93714286,15.21666667,20.29666667,20.4852381,19.2352381,18.13428571,20.99238095,5.581904762,8.852380952,6.104285714,9.671904762,2.017619048,9.725714286,5.064761905,6.653333333,8.835714286,7.562857143,5.133809524,8.382857143,10.46428571,7.659047619,9.04952381,10.56238095,19.41285714,30.14619048,15.78285714,18.6252381,8.546666667,8.336666667,9.533809524,6.738095238,14.56952381,20.69095238,20.40142857,17.99904762,18.10285714,17.79,13.89380952,23.51285714,10.39,12.55380952,13.30095238,16.43904762,9.065238095,7.12047619,12.33571429,12.58809524,19.76952381,17.62095238,19.67380952,17.98571429,15.94285714,13.89714286,24.77619048,16.05619048,7.586190476,10.66761905,8.028095238,13.51333333,11.43571429,15.14904762,12.43428571,17.59619048,23.91857143,21.2852381,19.59190476,20.51619048,21.64238095,31.01428571,22.48380952,24.7352381,5.887142857,2.85952381,2.624761905,7.565238095,5.50047619,5.316666667,6.89047619,5.046666667,7.583809524,3.240952381,7.343333333,12.04047619,2.786190476,3.911904762,4.466190476,2.393809524,16.54047619,18.30142857,13.44761905,19.1047619,19.60571429,21.51333333,23.97714286,21.89857143,9.026666667,15.24,12.32714286,11.31952381
336,8.456363636,8.011363636,0.836818182,3.549545455,8.56,8.846363636,6.203181818,9.702727273,15.59272727,16.53590909,12.24318182,12.00318182,21.83,20.15681818,17.02136364,17.75136364,4.154090909,1.891363636,0.340909091,2.176818182,14.29954545,13.31636364,12.52636364,13.29727273,12.93818182,10.99590909,7.842272727,8.545,7.320454545,6.100909091,14.4,13.36818182,10.09045455,10.00727273,12.67590909,8.552272727,6.866363636,7.341363636,5.116818182,7.179090909,22.62409091,18.87727273,13.105,17.98318182,17.95772727,18.33,16.515,18.71727273,4.645909091,7.902272727,5.405,8.478181818,1.875454545,8.630454545,4.791818182,5.669090909,6.842272727,5.934090909,4.631818182,7.825909091,9.715,5.920909091,7.43,9.659090909,17.26590909,28.70545455,14.63272727,16.72454545,7.660454545,6.815454545,8.683181818,5.539545455,12.98,18.65181818,18.85681818,16.23590909,16.53409091,16.39227273,12.80772727,21.35681818,9.609090909,12.18454545,12.27272727,15.02727273,8.396818182,6.444545455,10.535,11.26818182,17.85045455,16.185,17.45,16.03909091,13.90409091,12.21454545,23.25272727,14.65181818,6.733181818,9.256363636,6.589090909,11.27181818,9.912272727,12.70772727,10.99954545,15.97863636,21.18227273,19.79409091,17.48272727,18.58272727,19.54863636,27.965,20.55545455,22.22863636,4.71,1.696818182,2.124090909,6.086363636,4.533181818,5.309545455,5.936363636,4.885454545,6.063181818,2.473181818,5.779545455,10.93590909,2.120909091,2.284090909,3.275454545,1.753181818,15.14090909,16.23181818,12.15227273,17.90272727,18.03090909,18.43681818,21.65727273,19.94272727,7.895909091,13.08,10.43545455,11.15
338,7.604545455,6.673181818,0.314545455,2.442272727,7.804545455,8.049545455,5.318181818,8.713181818,14.065,14.76772727,10.74454545,10.24272727,19.75,17.97409091,15.74181818,16.31863636,3.676818182,1.377272727,0.286363636,1.908181818,13.00136364,12.01863636,11.54318182,11.745,11.43681818,10.61772727,6.421363636,7.185,6.103181818,4.78,13.64818182,12.32545455,8.600909091,8.23,11.71954545,7.924090909,6.085909091,6.092727273,4.662727273,6.959090909,19.82090909,17.28045455,10.99954545,15.82272727,15.83409091,17.43,14.84818182,16.815,4.188636364,7.047727273,4.747727273,7.786818182,1.951818182,7.664545455,4.227727273,4.708636364,5.724545455,4.523181818,4.016363636,6.946818182,9.107272727,4.576818182,6.268636364,9.118181818,15.24590909,27.65863636,13.59590909,14.975,6.961818182,5.886818182,7.739545455,4.939090909,11.82863636,16.89818182,17.36909091,14.99363636,14.80136364,14.88181818,11.70227273,19.52727273,8.973636364,11.57681818,11.42909091,13.77818182,7.926818182,5.769545455,8.979090909,10.25727273,16.34272727,14.35818182,15.67318182,14.57454545,12.34,11.03363636,22.50681818,13.59272727,5.861363636,8.130909091,5.656818182,9.559090909,8.976818182,10.65818182,10.35045455,14.76318182,18.80681818,18.89272727,15.83,16.88318182,18.04909091,24.81772727,19.12818182,20.34681818,3.993636364,1.203636364,2.076818182,4.798181818,3.72,5.223636364,5.342727273,4.519090909,4.963636364,2.194545455,4.540909091,9.761818182,1.584090909,0.745909091,2.333181818,1.739545455,13.45181818,14.65636364,11.35181818,17.04681818,16.35681818,16.08363636,19.81045455,18.18454545,7.338636364,11.52727273,9.451363636,10.99772727
340,6.319090909,5.497272727,-0.135909091,1.195454545,6.863636364,7.589545455,4.617727273,7.743181818,12.14681818,13.17772727,9.102727273,8.372727273,17.32363636,15.95227273,14.26772727,14.72045455,3.342727273,1.144090909,0.509545455,1.482727273,12.17,10.75409091,10.43181818,10.17090909,10.28954545,9.545909091,5.164090909,5.490909091,4.920454545,3.942272727,13.21681818,11.17227273,7.227727273,6.326818182,10.92954545,7.295909091,4.943636364,4.509090909,3.605,6.292727273,17.37,15.64409091,8.699545455,13.63272727,14.27136364,15.7,12.97090909,14.96363636,3.604545455,5.805909091,3.945,7.387727273,1.806818182,7.003181818,3.592727273,3.844545455,5.442727273,3.775909091,3.469090909,5.615454545,8.443636364,3.088636364,5.205,8.588181818,13.685,26.64636364,12.45363636,13.22727273,5.934545455,4.707727273,6.655454545,4.619545455,10.50863636,15.10363636,15.21954545,13.44772727,12.71909091,13.15863636,10.21045455,17.42,8.310454545,10.24363636,10.12409091,11.89863636,6.824090909,4.795,7.526363636,9.061363636,14.43818182,12.475,13.46772727,12.745,10.93181818,9.873636364,22.26954545,12.16090909,4.360909091,7.021363636,4.565454545,8.140909091,7.919545455,8.214090909,9.782727273,13.15363636,16.45636364,17.535,13.89227273,14.76409091,16.38090909,20.87772727,17.295,18.24136364,2.916818182,0.916363636,2.149545455,3.404545455,2.494090909,5.416818182,4.756818182,3.429090909,4.263181818,2.135,3.713181818,8.143181818,1.650454545,-0.559090909,1.310454545,1.869090909,11.25590909,12.47181818,10.77727273,15.74409091,14.81545455,13.86045455,17.98045455,16.19772727,6.935454545,10.57863636,8.145,10.20409091
342,5.307727273,5.127727273,-0.229545455,0.261818182,6.444545455,7.242727273,4.130909091,7.202272727,10.58090909,12.30227273,8.288636364,7.179090909,15.79636364,14.74954545,13.19772727,13.44772727,2.996818182,1.222727273,0.577727273,1.181363636,11.57818182,10.09818182,9.632272727,9.024090909,9.829090909,8.72,4.433181818,4.384545455,4.515454545,3.546818182,13.22681818,10.28,6.457272727,5.135454545,10.32681818,6.950454545,4.154545455,3.498636364,2.817727273,5.679090909,16.50272727,14.235,7.499090909,12.36590909,13.465,14.27545455,11.98227273,13.57090909,3.65,4.945909091,3.462272727,7.040454545,1.656818182,6.417272727,3.388636364,3.110909091,5.372727273,3.626818182,2.887727273,4.717272727,7.868181818,2.385454545,4.571363636,8.376363636,12.74909091,25.65318182,11.49181818,12.45954545,5.054545455,3.938636364,6.236363636,4.373181818,9.575909091,13.99409091,14.02181818,12.36363636,11.60863636,12.04863636,9.526818182,15.91954545,8.058181818,9.451363636,9.282272727,10.53,6.225909091,4.045,7.037272727,8.310909091,13.08681818,11.70318182,12.23,11.70090909,10.24181818,8.709090909,22.27136364,11.31727273,3.674090909,6.636363636,3.704090909,7.476363636,7.189545455,7.064090909,9.603636364,12.14909091,14.80363636,16.00545455,12.50636364,13.415,14.78318182,18.41863636,15.82363636,17.01181818,2.166363636,1.183181818,1.933181818,2.648636364,1.990909091,5.433181818,4.370909091,3.069545455,4.214090909,1.751818182,3.287272727,6.970454545,1.845,-0.915,1.011363636,2.237272727,10.10409091,10.99772727,10.54772727,15.01590909,13.96590909,12.58863636,16.85363636,15.20363636,6.420909091,9.818636364,7.408181818,9.724545455
344,4.537272727,5.104090909,-0.434090909,-0.432727273,6.070909091,7.040909091,3.550909091,6.494545455,9.444545455,11.525,7.535,6.291363636,14.71818182,13.93454545,12.02636364,12.25636364,2.612727273,1.542272727,0.449545455,0.928181818,11.02090909,9.771818182,8.874090909,7.775454545,9.451818182,7.897727273,3.818636364,3.404545455,4.270909091,3.151363636,13.38136364,9.477727273,5.601363636,4.091818182,9.877272727,6.533636364,3.547272727,2.61,2.182727273,5.065454545,15.365,13.05454545,6.583181818,11.11454545,12.86363636,13.03090909,11.02863636,12.25045455,3.791818182,4.598636364,3.352727273,6.686363636,1.448181818,5.830909091,2.969545455,2.305454545,5.587727273,3.899545455,2.072727273,4.016363636,7.268181818,1.934090909,3.767272727,7.61,11.76727273,24.72681818,10.49863636,11.18727273,4.388181818,3.229090909,5.61,3.962272727,8.889545455,12.99,12.84590909,11.35227273,10.70181818,10.98636364,8.698181818,14.74181818,7.645454545,8.633181818,8.622272727,9.214545455,5.467727273,3.212272727,6.861818182,8.022272727,11.645,10.74227273,11.01227273,10.86090909,9.389090909,7.538181818,21.91272727,10.61409091,3.314545455,6.167272727,3.003181818,6.876363636,6.209090909,6.285454545,9.124545455,11.26954545,13.23727273,14.37954545,11.51454545,12.28272727,13.22181818,16.72863636,13.95454545,16.01090909,1.778181818,1.045454545,1.597272727,2.283636364,1.721818182,5.293181818,3.927727273,2.910909091,4.153181818,1.665454545,2.849090909,6.057272727,1.842272727,-1.065,0.911363636,2.59,9.190454545,10.11727273,9.960909091,14.21272727,13.02636364,11.60863636,15.50318182,14.65590909,5.797727273,8.940454545,6.705454545,9.481818182
346,3.988636364,4.630454545,-0.461818182,-0.481363636,5.395,6.560454545,3.185909091,5.866363636,8.382727273,10.37045455,6.552727273,5.521363636,13.66727273,12.72863636,10.62681818,11.07636364,2.212272727,1.735,0.204090909,0.845909091,10.36136364,8.905909091,8.095454545,6.711818182,9.051363636,7.252727273,3.494545455,2.969090909,4.323636364,2.864545455,13.29363636,8.811818182,5.203181818,3.437727273,9.021363636,5.848636364,3.129090909,1.976363636,1.917272727,4.135,13.70818182,11.60818182,5.945,10.17136364,11.71409091,11.58909091,9.826363636,10.97818182,3.739090909,4.361818182,3.007727273,6.525909091,1.577272727,4.966363636,2.439090909,1.665,5.256363636,3.841818182,1.404545455,3.39,6.585909091,1.703636364,3.135,6.673636364,10.50863636,23.89681818,9.775,9.963636364,3.782727273,2.994090909,5.051818182,3.729545455,8.120454545,11.57318182,11.30363636,10.40272727,9.592727273,9.957727273,7.677272727,14.01045455,7.259090909,8.02,7.937272727,8.238181818,5.016818182,2.353181818,7.056363636,8.085454545,10.55045455,9.652272727,9.667272727,10.01090909,8.408636364,6.577727273,21.50454545,9.980909091,3.070454545,5.519545455,2.819090909,6.528181818,5.228181818,6.126818182,8.822272727,10.73318182,11.94090909,12.59454545,10.90090909,11.22318182,12.04818182,15.23681818,12.35636364,14.98409091,2.048181818,0.976818182,1.107272727,2.561818182,1.387272727,5.377272727,3.921363636,2.957272727,3.993636364,1.701818182,3.168636364,5.261818182,1.730909091,-0.879090909,1.121363636,2.699090909,8.448636364,9.444545455,9.010454545,13.36272727,11.57818182,10.89227273,14.06909091,13.91818182,5.399545455,8.168181818,6.276818182,9.173636364
348,3.853636364,4.079545455,-0.359545455,-0.178636364,5.140909091,5.884090909,3.234090909,5.723181818,7.493636364,9.440454545,5.833181818,5.218181818,12.95227273,11.73590909,9.791363636,10.11590909,1.851363636,1.684545455,0.15,0.988636364,9.807727273,8.186363636,7.643181818,6.286818182,8.600909091,6.518181818,3.685909091,3.073636364,4.45,2.82,13.11863636,8.519545455,5.161363636,3.417727273,8.773636364,5.175454545,2.746818182,2.021818182,1.687727273,3.614545455,12.79954545,10.40545455,5.646363636,9.492727273,10.70136364,10.31409091,8.840909091,10.155,3.553636364,4.113181818,2.590909091,6.414090909,1.899545455,4.458181818,2.168181818,1.432272727,4.893181818,3.763181818,1.184545455,3.107727273,6.483636364,1.715454545,3.049545455,6.099545455,9.666363636,23.45,9.522727273,9.452272727,3.714545455,2.682272727,4.782727273,3.583181818,7.58,10.63363636,10.18,9.655909091,9.074090909,9.441363636,7.077272727,13.45863636,7.208636364,7.680909091,7.645,7.893636364,4.794090909,2.058636364,7.040454545,7.977272727,9.780454545,9.256818182,8.787272727,9.324545455,7.782272727,6.127727273,21.09545455,9.519545455,2.987272727,5.046363636,2.945,6.271363636,4.703181818,6.071363636,8.518636364,10.51772727,11.14818182,11.42681818,10.45363636,10.515,11.66818182,14.35272727,11.69181818,14.20090909,2.263181818,0.878181818,0.903181818,3.024545455,1.344545455,5.28,4.04,2.889545455,3.736363636,1.823636364,3.774545455,5.142727273,1.877727273,-0.280454545,1.276818182,2.089090909,8.069545455,8.964545455,8.212272727,12.41409091,10.72727273,10.48272727,13.10727273,12.97136364,4.986363636,7.918636364,5.988181818,8.539545455
350,3.729545455,3.639545455,-0.040454545,0.267727273,4.858181818,5.095909091,3.290909091,5.677727273,6.676818182,8.625454545,5.337727273,4.795909091,12.06272727,10.77136364,8.732727273,8.982727273,1.699545455,1.680454545,0.009545455,1.159545455,9.155,7.787727273,7.225454545,5.98,7.958636364,5.608181818,3.994545455,3.126363636,4.545909091,2.602272727,12.77,8.114545455,5.035,3.640454545,8.620454545,4.561363636,2.492727273,2.413636364,2.010454545,3.03,11.83363636,9.220454545,5.249545455,8.591818182,9.481818182,8.842272727,7.956818182,9.057272727,3.212272727,3.895909091,2.192272727,6.109545455,2.422272727,4.228181818,2.080909091,1.105909091,4.749545455,3.522272727,1.008636364,2.790909091,6.247727273,1.632727273,3.04,5.711818182,8.950454545,22.73045455,9.118636364,9.121363636,3.795,2.196363636,4.405909091,3.305,6.974090909,9.678636364,9.125,8.834545455,8.592727273,8.881818182,6.545909091,12.52818182,7.028636364,7.496818182,7.326363636,7.804545455,4.470909091,1.9,6.621818182,7.749090909,8.951363636,8.85,8.02,8.605,6.969545455,5.694090909,20.43409091,9.091363636,3.340909091,4.516818182,3.218181818,5.688636364,4.298181818,5.835454545,8.059545455,10.37181818,10.11636364,10.57409091,9.790454545,9.605454545,11.24045455,13.53681818,11.12181818,13.18,2.334545455,0.771363636,0.776363636,3.347727273,1.445909091,4.670909091,3.923636364,3.134090909,3.351818182,1.876818182,3.980909091,4.995454545,1.715909091,0.148636364,1.380454545,1.466363636,7.787727273,8.292272727,7.052727273,11.24727273,9.685,9.895909091,12.15090909,11.96590909,4.345909091,7.287272727,5.600454545,7.794545455
352,3.633181818,3.459090909,0.119545455,0.463181818,4.568636364,4.641818182,3.240454545,5.454090909,6.172727273,8.062727273,4.895454545,4.371363636,11.13818182,10.08727273,7.751818182,8.024090909,1.78,1.714090909,-0.231818182,1.111363636,8.779545455,7.566818182,6.840909091,5.74,7.486818182,4.919545455,3.996363636,2.819545455,4.387727273,2.33,12.28954545,7.746363636,4.633636364,3.595454545,8.499545455,4.210909091,2.431818182,2.588636364,2.445,2.707272727,10.96181818,8.57,4.723636364,7.740909091,8.69,7.998181818,7.17,8.165909091,2.896818182,3.625,1.918636364,5.74,2.450909091,4.354545455,1.840454545,0.841818182,4.879090909,3.367727273,0.831363636,2.546818182,6.013181818,1.276363636,2.837727273,5.215454545,8.305454545,22.21272727,8.609545455,8.637272727,3.686818182,1.988181818,3.865454545,3.056363636,6.462272727,8.994545455,8.345,8.041363636,7.990454545,8.378636364,5.932727273,11.73272727,6.662272727,7.044090909,7.047272727,7.487727273,3.979090909,1.598181818,6.001363636,7.304090909,8.128636364,8.313181818,7.305909091,8.066818182,6.186818182,5.488181818,19.88,8.681363636,3.356818182,3.950454545,3.35,5.212727273,3.917727273,5.335454545,7.347727273,9.940454545,9.229090909,10.17227273,9.397727273,8.806363636,10.835,12.82545455,10.59454545,12.09363636,2.240454545,0.446818182,0.763181818,3.288636364,1.370909091,3.971818182,3.440454545,3.341363636,3.089545455,1.724545455,3.805454545,4.915,1.248181818,0.063636364,1.234090909,1.258636364,7.340454545,7.552272727,6.242272727,10.45772727,8.768636364,9.373636364,11.43090909,11.01227273,3.862727273,6.774090909,5.400454545,7.357727273
354,3.470909091,3.422272727,0.130454545,0.635,4.326818182,4.327272727,3.243181818,5.255,5.594545455,7.641363636,4.500454545,4.044090909,10.05136364,9.445909091,6.826363636,7.221363636,1.965909091,1.920454545,-0.305,1.097727273,8.548636364,7.418636364,6.515909091,5.700454545,7.036363636,4.449545455,3.863181818,2.547272727,4.154090909,2.170454545,11.77227273,7.436363636,4.322727273,3.594545455,8.290909091,3.874545455,2.324545455,2.722272727,2.67,2.449090909,10.17727273,8.069545455,4.309090909,6.963636364,8.018181818,7.335,6.51,7.384090909,2.676818182,3.363636364,1.610909091,5.6,2.162272727,4.560454545,1.755909091,0.786363636,4.902272727,3.339090909,0.795454545,2.393181818,5.666363636,1.068181818,2.740909091,4.744545455,7.715,21.96727273,8.15,8.297272727,3.512272727,2.036818182,3.650454545,3.110909091,5.888181818,8.353181818,7.679090909,7.303181818,7.378636364,8.028636364,5.366363636,10.92454545,6.387727273,6.456818182,6.569090909,7.276818182,3.647727273,1.368636364,5.589090909,6.925909091,7.362727273,7.925,6.615454545,7.598181818,5.480909091,5.377727273,19.64954545,8.290909091,3.095454545,3.419545455,3.429090909,4.84,3.750909091,4.890909091,6.684545455,9.501363636,8.429545455,9.890454545,8.936363636,8.137727273,10.51090909,11.88454545,10.08545455,11.06727273,2.010909091,0.460909091,0.786363636,3.11,1.264090909,3.433181818,3.215,3.513636364,2.915909091,1.447727273,3.827727273,4.817272727,0.931363636,-0.004090909,1.216363636,1.176818182,6.876818182,6.86,5.752272727,9.705454545,8.101363636,8.955909091,10.94590909,10.03318182,3.725454545,6.432272727,5.271818182,7.079090909
